Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Month_name,Time,Hour,Local_Authority_District,Local_Authority_Highway,1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
201501JC30524,539550,187870,0.012271,51.572434,1,3,2,1,2015-08-25,3,August,19:30:00,19,13,E09000031,3,12,3,50,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01004436
201501JC30525,537060,187630,-0.023729,51.570888,1,3,2,1,2015-08-14,6,August,12:50:00,12,13,E09000031,3,104,9,30,3,4,5,0,0,0,1,9,1,0,0,1,2,E01004424
201501JC30526,539410,190430,0.011268,51.595473,1,3,5,4,2015-08-19,4,August,18:55:00,18,13,E09000031,3,406,3,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01004377
201501JC30529,536770,193070,-0.025792,51.619842,1,3,3,1,2015-08-27,5,August,20:15:00,20,13,E09000031,3,1037,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004450
201501JC30530,537390,188760,-0.018529,51.580962,1,3,2,1,2015-08-27,5,August,17:30:00,17,13,E09000031,3,112,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01004443
201501JC30531,538410,188650,-0.003861,51.579724,1,3,2,1,2015-08-28,6,August,21:00:00,21,13,E09000031,3,104,6,30,3,4,6,0,0,4,4,1,1,0,0,1,1,E01004364
201501JC30532,537650,185980,-0.015867,51.555918,1,3,2,2,2015-08-29,7,August,16:40:00,16,13,E09000031,3,106,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01004429
201501JC30534,537800,194750,-0.010263,51.634687,1,3,1,1,2015-09-01,3,September,20:40:00,20,13,E09000031,3,110,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004350
201501JC30535,537020,187530,-0.024345,51.569999,1,3,1,1,2015-08-30,1,August,23:25:00,23,13,E09000031,3,1006,6,30,8,4,5,0,0,0,4,1,1,0,0,1,1,E01004424
201501JC30536,536320,189740,-0.033581,51.590028,1,3,2,1,2015-09-02,4,September,07:35:00,7,13,E09000031,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004458
201501JC30537,536200,189480,-0.035413,51.58772,1,3,2,1,2015-09-01,3,September,21:00:00,21,13,E09000031,3,503,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004396
201501JC30539,536390,187270,-0.03353,51.567815,1,3,2,1,2015-09-03,5,September,10:50:00,10,13,E09000031,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004422
201501JC30540,538950,188710,0.003951,51.580131,1,3,3,1,2015-08-24,2,August,18:00:00,18,13,E09000031,3,114,6,30,0,-1,-1,0,0,1,1,2,2,0,0,2,2,E01004362
201501JC30541,538100,189430,-0.008025,51.586809,1,3,2,1,2015-09-04,6,September,16:30:00,16,13,E09000031,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004410
201501JC30542,537370,189220,-0.018637,51.5851,1,3,2,1,2015-09-05,7,September,14:57:00,14,13,E09000031,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004411
201501JC30543,536930,187580,-0.025623,51.57047,1,3,2,1,2015-09-04,6,September,07:45:00,7,13,E09000031,3,1006,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004425
201501JC30545,537330,192770,-0.017826,51.61701,1,3,2,3,2015-09-07,2,September,18:30:00,18,13,E09000031,3,1009,6,30,6,2,3,112,0,5,1,1,1,0,0,1,1,E01004452
201501JC30546,536290,188850,-0.034359,51.582038,1,3,2,1,2015-08-23,1,August,00:55:00,0,13,E09000031,6,0,6,20,3,4,3,1006,0,0,4,1,1,0,0,1,2,E01004392
201501JC30547,539440,187760,0.010642,51.571473,1,3,2,4,2015-09-04,6,September,22:40:00,22,13,E09000031,3,12,3,50,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004442
201501JC30548,538070,189700,-0.008352,51.589243,1,3,2,2,2015-08-26,4,August,10:06:00,10,13,E09000031,5,0,6,30,3,4,6,0,0,1,1,1,2,0,0,1,1,E01004407
201501JC30549,538330,189810,-0.004558,51.590167,1,3,2,1,2015-09-06,1,September,00:30:00,0,13,E09000031,4,160,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,E01004470
201501JC30550,536370,189930,-0.032786,51.591723,1,3,2,1,2015-09-01,3,September,16:10:00,16,13,E09000031,5,0,6,30,3,4,6,0,0,1,1,1,1,0,0,1,2,E01004404
201501JC30552,537370,189710,-0.018446,51.589503,1,3,2,1,2015-08-29,7,August,05:28:00,5,13,E09000031,3,112,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004408
201501JC30554,535780,190340,-0.04114,51.59555,1,3,2,2,2015-09-02,4,September,01:19:00,1,13,E09000031,4,179,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004401
201501JC30555,537550,194470,-0.013983,51.632232,1,2,1,1,2015-08-12,4,August,12:00:00,12,13,E09000031,3,1037,6,30,2,4,3,112,0,0,1,1,1,0,0,1,1,E01004357
201501JC30557,536630,188090,-0.029751,51.575126,1,3,2,3,2015-09-10,5,September,16:15:00,16,13,E09000031,3,1006,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004448
201501JC30558,539660,187620,0.013758,51.570161,1,3,2,2,2015-09-07,2,September,14:10:00,14,13,E09000031,3,1199,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01004438
201501JC30559,538910,186490,0.002497,51.560192,1,3,2,1,2015-09-13,1,September,08:45:00,8,13,E09000031,4,161,1,30,2,4,6,0,0,0,1,1,1,0,0,1,1,E01004340
201501JC30560,538290,186190,-0.006559,51.557648,1,3,2,1,2015-09-13,1,September,12:29:00,12,13,E09000031,3,112,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004430
201501JC30561,537080,187410,-0.023526,51.568906,1,3,2,2,2015-09-12,7,September,15:13:00,15,13,E09000031,3,1006,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004424
201501JC30564,536720,187410,-0.028717,51.568994,1,3,2,1,2015-09-12,7,September,00:22:00,0,13,E09000031,3,104,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004427
201501JC30565,538060,194200,-0.006725,51.629681,1,3,1,1,2015-09-11,6,September,15:20:00,15,13,E09000031,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01004357
201501JC30567,537390,191860,-0.017316,51.608818,1,3,3,2,2015-09-13,1,September,17:58:00,17,13,E09000031,3,112,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01004418
201501JC30569,538640,193530,0.001384,51.623518,1,3,2,1,2015-09-17,5,September,10:30:00,10,13,E09000031,4,160,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004360
201501JC30570,536390,192150,-0.031635,51.611667,1,3,2,2,2015-09-16,4,September,05:10:00,5,13,E09000031,3,406,6,30,3,2,3,1009,0,5,4,1,1,0,0,1,1,E01004453
201501JC30572,537610,194890,-0.012952,51.635992,1,3,2,2,2015-09-16,4,September,20:55:00,20,13,E09000031,3,112,6,30,6,2,3,110,0,5,4,2,2,0,0,1,1,E01004350
201501JC30573,539320,190470,0.009986,51.595854,1,3,2,1,2015-09-17,5,September,16:50:00,16,13,E09000031,3,104,1,30,1,2,3,406,0,5,1,1,1,0,0,2,1,E01004377
201501JC30574,536930,193460,-0.02333,51.623308,1,3,1,1,2015-08-15,7,August,19:50:00,19,13,E09000031,6,0,6,30,3,4,3,1037,0,0,1,1,1,0,0,1,2,E01004361
201501JC30575,536370,188180,-0.033465,51.575998,1,3,2,2,2015-09-08,3,September,09:00:00,9,13,E09000031,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01004448
201501JC30576,538120,185710,-0.009198,51.553377,1,3,2,1,2015-09-09,4,September,18:50:00,18,13,E09000031,3,12,3,50,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01004336
201501JC30577,537500,194420,-0.014725,51.631795,1,3,2,1,2015-09-20,1,September,15:54:00,15,13,E09000031,3,1037,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004356
201501JC30578,536660,187370,-0.029598,51.568649,1,3,2,1,2015-09-20,1,September,11:04:00,11,13,E09000031,3,104,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004427
201501JC30579,536260,187120,-0.035463,51.566499,1,3,2,1,2015-09-19,7,September,12:10:00,12,13,E09000031,3,104,6,30,6,2,3,1006,0,5,1,1,1,0,0,1,1,E01004422
201501JC30580,539580,186630,0.012212,51.561285,1,3,2,1,2015-09-18,6,September,14:14:00,14,13,E09000031,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004334
201501JC30582,539940,191820,0.019469,51.607831,1,3,1,1,2015-09-20,1,September,12:39:00,12,14,E09000026,3,1009,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01003750
201501JC30584,538400,188660,-0.004001,51.579816,1,3,1,1,2015-09-20,1,September,13:45:00,13,13,E09000031,6,0,6,30,3,4,3,104,0,0,1,1,1,0,0,1,1,E01004467
201501JC30585,538730,191540,0.001896,51.605615,1,3,2,1,2015-09-17,5,September,16:00:00,16,13,E09000031,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004381
201501JC30586,538030,187990,-0.0096,51.573887,1,3,1,1,2015-09-21,2,September,15:00:00,15,13,E09000031,3,112,6,30,6,2,3,112,0,5,1,1,2,0,0,1,1,E01004364
201501JC30588,537970,186740,-0.010956,51.562669,1,3,1,1,2015-09-21,2,September,20:58:00,20,13,E09000031,5,0,2,30,0,-1,-1,0,0,1,4,1,1,0,0,1,1,E01004429
201501JC30589,537660,187980,-0.01494,51.573887,1,3,2,1,2015-09-22,3,September,17:50:00,17,13,E09000031,3,104,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004420
201501JC30591,538070,187950,-0.009039,51.573517,1,3,2,1,2015-08-27,5,August,17:30:00,17,13,E09000031,4,159,6,30,3,4,3,112,0,1,1,1,1,0,0,1,2,E01004364
201501JC30592,538760,188890,0.001282,51.581795,1,3,2,2,2015-08-29,7,August,21:15:00,21,13,E09000031,3,104,1,30,1,4,3,104,0,0,1,2,2,0,0,2,1,E01004363
201501JC30593,538120,187630,-0.008444,51.57063,1,3,2,1,2015-09-17,5,September,00:49:00,0,13,E09000031,3,112,6,30,8,4,6,0,0,0,4,2,2,0,0,1,1,E01033153
201501JC30594,537820,187240,-0.012923,51.567198,1,3,2,2,2015-09-23,4,September,16:40:00,16,13,E09000031,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004432
201501JC30595,539790,187710,0.015669,51.570937,1,3,2,2,2015-09-03,5,September,12:45:00,12,13,E09000031,3,114,6,30,3,2,3,11,0,5,1,1,1,0,0,1,2,E01004438
201501JC30596,539030,190650,0.005873,51.597543,1,3,2,1,2015-09-22,3,September,19:49:00,19,13,E09000031,3,406,3,50,0,-1,-1,0,0,0,4,1,1,0,2,2,1,E01004377
201501JC30597,537320,187440,-0.020054,51.569117,1,2,2,1,2015-09-22,3,September,06:20:00,6,13,E09000031,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01004426
201501JC30598,539500,187170,0.011273,51.566157,1,3,2,1,2015-09-25,6,September,08:05:00,8,13,E09000031,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004440
201501JC30599,538180,186370,-0.008074,51.559293,1,3,1,1,2015-09-21,2,September,13:17:00,13,13,E09000031,3,112,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01004430
201501JC30600,538830,185950,0.001131,51.555359,1,3,2,1,2015-09-24,5,September,13:15:00,13,13,E09000031,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004335
201501JC30601,535890,190700,-0.039413,51.598758,1,3,1,1,2015-09-24,5,September,10:25:00,10,13,E09000031,4,179,6,30,6,4,6,0,0,1,1,1,1,0,0,1,1,E01004398
201501JC30602,537480,194400,-0.015021,51.631621,1,3,2,3,2015-09-24,5,September,15:56:00,15,13,E09000031,3,1037,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004356
201501JC30603,537740,188080,-0.013747,51.574766,1,3,2,1,2015-09-25,6,September,09:04:00,9,13,E09000031,3,104,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004420
201501JC30604,539210,193960,0.009783,51.627242,1,3,2,1,2015-09-24,5,September,16:20:00,16,13,E09000031,3,110,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004353
201501JC30607,537100,187650,-0.023144,51.571058,1,3,2,1,2015-09-28,2,September,12:51:00,12,13,E09000031,3,104,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004424
201501JC30609,539420,187070,0.01008,51.565278,1,3,2,1,2015-09-26,7,September,21:35:00,21,13,E09000031,6,0,6,30,3,4,6,0,0,1,4,1,1,0,0,1,1,E01004440
201501JC30610,539220,186280,0.006883,51.558228,1,3,1,1,2015-09-24,5,September,21:30:00,21,13,E09000031,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004328
201501JC30612,537820,192860,-0.010717,51.617699,1,3,2,1,2015-09-29,3,September,09:10:00,9,13,E09000031,3,1009,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004414
201501JC30613,537260,188610,-0.020462,51.579646,1,3,2,2,2015-09-26,7,September,15:30:00,15,13,E09000031,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01004406
201501JC30614,537830,186890,-0.012916,51.564051,1,3,2,1,2015-09-29,3,September,15:25:00,15,13,E09000031,5,0,6,30,3,4,3,1006,0,0,1,1,1,0,0,1,1,E01004435
201501JC30615,537030,191820,-0.022527,51.608547,1,3,2,1,2015-09-16,4,September,13:35:00,13,13,E09000031,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,2,E01004455
201501JC30616,537600,187910,-0.015833,51.573273,1,3,2,2,2015-09-07,2,September,19:10:00,19,13,E09000031,3,104,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01004423
201501JC30618,538390,185740,-0.005294,51.55358,1,3,2,1,2015-09-21,2,September,19:50:00,19,13,E09000031,3,112,6,30,3,4,6,0,0,0,4,1,2,0,0,1,2,E01004336
201501JC30619,536550,192410,-0.029225,51.613965,1,3,2,2,2015-09-30,4,September,16:41:00,16,13,E09000031,3,1009,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01004453
201501JC30620,539410,190420,0.011264,51.595383,1,3,2,1,2015-10-01,5,October,08:10:00,8,13,E09000031,3,406,3,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01004377
201501JC30621,538680,190090,0.000602,51.592597,1,3,2,1,2015-10-02,6,October,07:50:00,7,13,E09000031,3,503,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01004469
201501JC30622,537290,192760,-0.018407,51.61693,1,3,2,1,2015-10-03,7,October,18:13:00,18,13,E09000031,3,1009,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004452
201501JC30623,538910,188730,0.003382,51.58032,1,3,1,1,2015-10-02,6,October,08:30:00,8,13,E09000031,3,114,6,30,0,-1,-1,0,0,1,1,1,1,0,0,2,1,E01004362
201501JC30625,539200,186270,0.006591,51.558143,1,3,2,1,2015-10-03,7,October,00:12:00,0,13,E09000031,4,161,6,30,3,2,3,11,0,5,4,1,1,0,0,1,1,E01004341
201501JC30627,539360,194820,0.012291,51.634932,1,3,2,1,2015-09-30,4,September,17:15:00,17,13,E09000031,5,0,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01004352
201501JC30628,537040,187610,-0.024025,51.570713,1,2,1,2,2015-10-06,3,October,09:10:00,9,13,E09000031,3,104,3,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01004424
201501JC30630,537550,190570,-0.015512,51.597187,1,2,2,1,2015-09-28,2,September,16:30:00,16,13,E09000031,3,112,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01004347
201501JC30631,539040,187720,0.004858,51.571212,1,3,1,1,2015-10-07,4,October,08:26:00,8,13,E09000031,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01004436
201501JC30632,539110,185790,0.005104,51.553852,1,3,2,1,2015-10-07,4,October,16:15:00,16,13,E09000031,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004332
201501JC30633,537700,195410,-0.011448,51.640642,1,3,2,1,2015-10-07,4,October,10:36:00,10,13,E09000031,3,112,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004349
201501JC30634,536640,190010,-0.02886,51.592377,1,3,1,2,2015-10-08,5,October,10:00:00,10,13,E09000031,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004459
201501JC30635,539420,187180,0.010123,51.566266,1,3,2,1,2015-09-27,1,September,14:00:00,14,13,E09000031,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,2,E01004440
201501JC30636,539420,190380,0.011393,51.595021,1,3,3,2,2015-07-04,7,July,16:00:00,16,13,E09000031,3,406,1,30,1,2,3,104,0,0,1,1,1,0,0,2,1,E01004468
201501JC30637,538740,194390,0.003168,51.631222,1,3,1,1,2015-10-10,7,October,09:38:00,9,13,E09000031,3,1069,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01004354
201501JC30638,537400,188660,-0.018424,51.580061,1,3,1,3,2015-10-10,7,October,15:45:00,15,13,E09000031,3,112,6,30,6,2,6,0,0,5,1,1,1,0,0,1,1,E01004406
201501JC30639,537300,189000,-0.019733,51.58314,1,3,2,1,2015-10-02,6,October,16:25:00,16,13,E09000031,5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01004397
201501JC30640,537390,188840,-0.018498,51.581681,1,3,2,1,2015-10-01,5,October,23:58:00,23,13,E09000031,3,112,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01004443
201501JC30641,538040,186560,-0.010017,51.561034,1,3,2,1,2015-10-09,6,October,19:17:00,19,13,E09000031,3,112,6,30,6,4,6,0,0,4,4,1,1,0,0,1,1,E01004430
201501JC30642,536620,187350,-0.030183,51.568479,1,3,2,1,2015-10-09,6,October,06:55:00,6,13,E09000031,3,104,6,20,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01004427
201501JC30643,538050,189460,-0.008735,51.587091,1,3,2,1,2015-10-10,7,October,14:40:00,14,13,E09000031,5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004410
201501JC30644,537110,191270,-0.021587,51.603585,1,3,2,1,2015-10-09,6,October,05:55:00,5,13,E09000031,3,406,3,50,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004403
201501JC30645,538010,187980,-0.009893,51.573802,1,3,2,1,2015-10-09,6,October,07:49:00,7,13,E09000031,3,112,6,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01033153
201501JC30646,535680,186710,-0.043984,51.562954,1,3,4,2,2015-10-11,1,October,16:30:00,16,13,E09000031,3,104,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004422
201501JC30647,537790,188130,-0.013007,51.575203,1,3,2,1,2015-10-12,2,October,12:08:00,12,13,E09000031,3,104,6,30,6,2,3,112,0,5,1,1,1,0,0,1,1,E01004420
201501JC30650,536060,186980,-0.0384,51.565289,1,3,2,1,2015-10-13,3,October,07:15:00,7,13,E09000031,3,104,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004422
201501JC30652,538800,186640,0.000971,51.561567,1,3,2,1,2015-09-10,5,September,16:00:00,16,13,E09000031,3,106,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,2,E01004374
201501JC30653,536800,187460,-0.027544,51.569424,1,2,2,1,2015-10-11,1,October,13:20:00,13,13,E09000031,3,104,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01004424
201501JC30656,538740,188250,0.000741,51.576049,1,3,1,1,2015-10-14,4,October,11:30:00,11,13,E09000031,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004364
201501JC30657,536870,187500,-0.026519,51.569766,1,3,2,1,2015-10-14,4,October,10:13:00,10,13,E09000031,3,104,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004424
201501JC30658,539210,188180,0.007491,51.575304,1,3,1,1,2015-10-12,2,October,20:00:00,20,13,E09000031,6,0,6,20,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01004366
201501JC30660,536970,187560,-0.025054,51.570281,1,3,2,1,2015-10-10,7,October,04:00:00,4,13,E09000031,3,1006,6,30,6,2,3,104,0,5,4,1,1,0,0,1,1,E01004424
201501JC30661,536250,187360,-0.035514,51.568658,1,3,2,1,2015-09-26,7,September,10:00:00,10,13,E09000031,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01004422
201501JC30662,537370,190170,-0.018266,51.593637,1,3,2,2,2015-10-17,7,October,07:15:00,7,13,E09000031,3,112,6,30,2,4,6,0,0,0,1,1,1,0,0,1,1,E01004460
201501JC30664,538110,187840,-0.008506,51.572519,1,3,1,1,2015-10-16,6,October,15:56:00,15,13,E09000031,3,112,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01033153
201501JC30665,537330,192180,-0.018057,51.611708,1,3,2,1,2015-10-18,1,October,10:55:00,10,13,E09000031,3,112,6,30,6,4,3,112,0,0,1,1,1,0,0,1,1,E01004455
201501JC30666,539390,186850,0.00956,51.563308,1,3,3,1,2015-10-17,7,October,23:35:00,23,13,E09000031,6,0,6,30,3,4,6,0,0,1,4,1,1,0,0,1,1,E01004440
201501JC30667,537410,189750,-0.017853,51.589853,1,3,2,1,2015-10-18,1,October,16:14:00,16,13,E09000031,3,112,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004460
201501JC30668,537550,190580,-0.015508,51.597277,1,3,2,1,2015-10-19,2,October,14:00:00,14,13,E09000031,3,112,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004347
201501JC30669,536800,187800,-0.027412,51.572479,1,3,1,1,2015-10-20,3,October,19:00:00,19,13,E09000031,5,0,6,30,3,4,3,1006,0,0,4,1,1,0,0,1,1,E01004421
201501JC30670,537100,191280,-0.021728,51.603677,1,3,4,3,2015-10-20,3,October,18:01:00,18,13,E09000031,3,406,3,50,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01004403
201501JC30671,536290,189830,-0.033979,51.590844,1,3,2,1,2015-10-01,5,October,21:10:00,21,13,E09000031,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01004404
201501JC30673,537450,190940,-0.01681,51.600537,1,3,2,1,2015-10-08,5,October,17:45:00,17,13,E09000031,3,112,1,30,1,2,4,179,0,5,4,1,1,0,0,1,2,E01004344
201501JC30674,539490,187820,0.011386,51.572,1,3,3,2,2015-10-21,4,October,07:00:00,7,13,E09000031,3,12,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004436
201501JC30675,536720,188960,-0.028115,51.582922,1,3,3,3,2015-10-22,5,October,10:45:00,10,13,E09000031,5,0,6,30,6,2,6,0,0,5,1,1,1,0,0,1,1,E01004392
201501JC30678,538070,187120,-0.009365,51.566059,1,3,2,1,2015-10-24,7,October,19:30:00,19,13,E09000031,4,161,6,20,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01004369
201501JC30679,539180,186150,0.006255,51.55707,1,3,1,1,2015-10-26,2,October,19:10:00,19,13,E09000031,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004328
201501JC30680,538310,189980,-0.004779,51.5917,1,3,1,1,2015-10-25,1,October,16:50:00,16,13,E09000031,3,503,6,30,6,2,4,160,0,5,4,1,1,0,0,1,1,E01004470
201501JC30681,537530,190700,-0.01575,51.598361,1,3,2,2,2015-10-24,7,October,22:14:00,22,13,E09000031,3,112,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01004344
201501JC30682,535840,190190,-0.040332,51.594187,1,2,2,1,2015-10-01,5,October,21:33:00,21,13,E09000031,4,179,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004401
201501JC30683,537590,187900,-0.015981,51.573185,1,3,1,1,2015-10-26,2,October,21:30:00,21,13,E09000031,6,0,6,30,3,4,3,104,0,0,4,1,1,0,0,1,1,E01004423
201501JC30685,539200,187420,0.007046,51.568477,1,3,2,2,2015-10-17,7,October,15:15:00,15,13,E09000031,3,106,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,E01004437
201501JC30687,539480,187800,0.011234,51.571823,1,3,2,1,2015-10-17,7,October,05:57:00,5,13,E09000031,3,12,3,50,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004436
201501JC30693,537000,187540,-0.024629,51.570094,1,3,2,2,2015-10-30,6,October,08:31:00,8,13,E09000031,3,1006,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01004424
201501JC30694,537070,189830,-0.022727,51.590655,1,3,1,2,2015-10-30,6,October,17:20:00,17,13,E09000031,6,0,6,30,3,4,3,503,0,0,4,1,1,0,0,1,1,E01004457
201501JC30695,536940,187570,-0.025483,51.570378,1,3,2,1,2015-10-28,4,October,19:10:00,19,13,E09000031,3,1006,6,30,3,2,3,104,0,5,4,1,1,0,0,1,1,E01004425
201501JC30696,537260,187740,-0.020802,51.571828,1,2,2,1,2015-10-30,6,October,23:05:00,23,13,E09000031,3,104,6,30,3,4,5,0,0,4,4,1,1,0,0,1,1,E01004424
201501JC30697,538390,185780,-0.005278,51.55394,1,3,1,2,2015-10-30,6,October,06:56:00,6,13,E09000031,3,112,6,30,6,4,6,0,0,0,1,2,2,0,0,1,1,E01004336
201501JC30698,536200,189480,-0.035413,51.58772,1,2,1,1,2015-10-31,7,October,19:23:00,19,13,E09000031,3,503,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004396
201501JC30699,536360,187180,-0.033997,51.567014,1,3,3,1,2015-10-31,7,October,18:25:00,18,13,E09000031,3,104,6,30,6,4,3,104,0,1,4,1,1,0,0,1,1,E01004427
201501JC30700,536390,187210,-0.033553,51.567276,1,3,2,1,2015-11-02,2,November,19:30:00,19,13,E09000031,3,104,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01004422
201501JC30701,537560,190950,-0.015219,51.6006,1,3,2,1,2015-10-30,6,October,12:01:00,12,13,E09000031,3,406,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004344
201501JC30703,536240,190760,-0.03434,51.599213,1,3,3,1,2015-11-02,2,November,09:00:00,9,13,E09000031,4,179,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004399
201501JC30704,536420,187230,-0.033113,51.567449,1,3,2,1,2015-11-03,3,November,12:20:00,12,13,E09000031,3,104,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004422
201501JC30705,538470,192380,-0.001524,51.613227,1,3,1,1,2015-11-03,3,November,08:55:00,8,13,E09000031,4,160,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004379
201501JC30706,538130,188160,-0.008092,51.57539,1,3,2,1,2015-11-02,2,November,17:00:00,17,13,E09000031,4,159,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004365
