Accident_Index,Longitude,Latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Month_name,Time,Hour,Weather_Conditions,Road_Surface_Conditions,Speed_limit
201501BS70343,-0.211783,51.518691,3,3,2,2015-06-21,1,June,14:26:00,14,1,1,30
201501BS70344,-0.200508,51.508537,3,2,1,2015-06-22,2,June,13:35:00,13,1,1,30
201501BS70345,-0.176955,51.48848,3,2,1,2015-06-22,2,June,20:30:00,20,1,1,30
201501BS70346,-0.191484,51.488975,3,2,1,2015-06-21,1,June,11:28:00,11,1,1,30
201501BS70347,-0.19689,51.508931,2,2,1,2015-06-10,4,June,13:00:00,13,1,1,30
201501BS70348,-0.179316,51.487078,2,1,2,2015-06-23,3,June,08:15:00,8,1,1,30
201501BS70349,-0.175688,51.484144,3,2,1,2015-06-23,3,June,07:45:00,7,1,1,30
201501BS70350,-0.204439,51.507518,3,2,1,2015-06-24,4,June,14:34:00,14,1,1,30
201501BS70351,-0.177024,51.490369,3,2,1,2015-06-25,5,June,02:34:00,2,1,1,30
201501BS70352,-0.206549,51.512497,3,2,4,2015-06-25,5,June,16:59:00,16,1,1,30
201501BS70354,-0.174397,51.494825,3,1,1,2015-06-28,1,June,14:14:00,14,1,1,30
201501BS70355,-0.173309,51.485995,3,3,1,2015-06-25,5,June,18:05:00,18,1,1,30
201501BS70356,-0.159261,51.484337,3,2,1,2015-06-25,5,June,17:55:00,17,1,1,30
201501BS70357,-0.188092,51.494588,3,2,1,2015-06-18,5,June,18:40:00,18,1,1,30
201501BS70360,-0.173689,51.501738,3,2,1,2015-06-30,3,June,01:11:00,1,1,1,30
201501BS70361,-0.215781,51.508591,3,2,1,2015-06-19,6,June,09:20:00,9,1,1,30
201501BS70362,-0.21542,51.517847,3,2,2,2015-06-30,3,June,13:36:00,13,1,1,30
201501BS70363,-0.17975,51.497876,2,2,1,2015-07-01,4,July,16:56:00,16,1,1,30
201501BS70364,-0.192506,51.488631,3,2,1,2015-07-01,4,July,00:21:00,0,1,1,30
201501BS70365,-0.19859,51.498706,3,1,1,2015-07-01,4,July,11:30:00,11,1,1,30
201501BS70367,-0.215901,51.527656,3,2,1,2015-07-02,5,July,20:23:00,20,1,1,30
201501BS70368,-0.172241,51.494701,2,1,1,2015-07-02,5,July,21:20:00,21,1,1,30
201501BS70371,-0.20529,51.522549,3,2,1,2015-06-30,3,June,17:08:00,17,1,1,30
201501BS70372,-0.163537,51.499781,3,2,1,2015-07-04,7,July,20:02:00,20,1,1,30
201501BS70373,-0.173464,51.482131,3,1,1,2015-07-06,2,July,07:30:00,7,1,1,30
201501BS70374,-0.161304,51.490843,3,2,1,2015-07-06,2,July,14:00:00,14,1,1,30
201501BS70376,-0.194421,51.509433,3,2,1,2015-06-24,4,June,08:00:00,8,1,1,30
201501BS70378,-0.16337,51.489617,3,2,1,2015-07-06,2,July,13:10:00,13,1,1,30
201501BS70380,-0.226157,51.519719,3,2,1,2015-07-07,3,July,18:10:00,18,1,1,30
201501BS70381,-0.15129,51.48556,3,2,1,2015-07-07,3,July,16:33:00,16,1,1,30
201501BS70382,-0.180236,51.482056,3,2,1,2015-07-03,6,July,18:00:00,18,1,1,30
201501BS70383,-0.177112,51.480929,3,1,1,2015-07-02,5,July,19:00:00,19,1,1,30
201501BS70385,-0.157521,51.491773,3,1,1,2015-07-08,4,July,17:20:00,17,1,1,30
201501BS70387,-0.174054,51.485377,3,2,1,2015-07-01,4,July,17:30:00,17,1,1,30
201501BS70388,-0.198432,51.499063,3,2,1,2015-07-10,6,July,18:09:00,18,1,1,30
201501BS70390,-0.183978,51.492995,3,2,1,2015-07-10,6,July,09:40:00,9,1,1,30
201501BS70391,-0.207602,51.496686,3,2,1,2015-07-11,7,July,17:04:00,17,1,1,30
201501BS70392,-0.158496,51.492598,3,1,2,2015-07-12,1,July,16:20:00,16,1,1,30
201501BS70393,-0.170834,51.486676,3,1,3,2015-07-09,5,July,16:02:00,16,1,1,30
201501BS70394,-0.198655,51.493401,3,1,2,2015-07-09,5,July,15:44:00,15,1,1,30
201501BS70395,-0.173468,51.485638,3,2,1,2015-07-09,5,July,18:26:00,18,1,1,30
201501BS70396,-0.175821,51.484416,3,2,1,2015-07-09,5,July,23:45:00,23,1,1,30
201501BS70397,-0.213881,51.524029,3,2,1,2015-07-10,6,July,18:24:00,18,1,1,30
201501BS70399,-0.209152,51.515953,3,2,1,2015-07-13,2,July,14:30:00,14,1,1,30
201501BS70400,-0.179267,51.49553,3,2,1,2015-07-17,6,July,07:46:00,7,1,1,30
201501BS70401,-0.183032,51.495049,2,1,1,2015-07-15,4,July,09:47:00,9,1,1,30
201501BS70402,-0.196014,51.487336,3,1,1,2015-07-15,4,July,08:12:00,8,1,1,30
201501BS70403,-0.209149,51.516043,3,2,1,2015-07-15,4,July,07:50:00,7,2,2,30
201501BS70404,-0.215244,51.507593,3,2,1,2015-07-08,4,July,21:00:00,21,1,1,30
201501BS70405,-0.15802,51.497267,3,2,1,2015-07-16,5,July,08:05:00,8,1,1,30
201501BS70406,-0.169743,51.488727,3,2,1,2015-07-16,5,July,14:50:00,14,1,1,30
201501BS70408,-0.180471,51.501484,3,1,1,2015-07-17,6,July,12:26:00,12,1,1,30
201501BS70409,-0.212459,51.501436,3,2,1,2015-07-17,6,July,15:15:00,15,1,1,30
201501BS70410,-0.188938,51.502334,2,1,1,2015-07-17,6,July,20:50:00,20,1,1,30
201501BS70411,-0.220436,51.514866,2,2,1,2015-07-18,7,July,08:25:00,8,1,1,40
201501BS70412,-0.206355,51.517439,3,1,1,2015-07-18,7,July,16:30:00,16,1,1,30
201501BS70413,-0.177586,51.494335,3,2,1,2015-07-19,1,July,15:20:00,15,1,1,30
201501BS70417,-0.190314,51.489406,3,2,1,2015-07-21,3,July,20:40:00,20,1,1,30
201501BS70418,-0.193649,51.492515,3,1,1,2015-07-08,4,July,13:42:00,13,1,1,30
201501BS70419,-0.176045,51.493232,2,1,1,2015-07-22,4,July,10:23:00,10,1,1,30
201501BS70420,-0.184272,51.478342,3,2,1,2015-07-16,5,July,18:15:00,18,1,1,30
201501BS70421,-0.210093,51.517676,3,2,2,2015-07-25,7,July,04:05:00,4,1,1,40
201501BS70422,-0.166425,51.492452,3,1,1,2015-07-26,1,July,13:45:00,13,2,2,30
201501BS70423,-0.18578,51.480254,3,2,1,2015-07-23,5,July,07:42:00,7,1,1,30
201501BS70424,-0.22244,51.52263,3,2,1,2015-07-24,6,July,23:19:00,23,1,1,30
201501BS70425,-0.192365,51.495823,3,2,2,2015-07-24,6,July,17:43:00,17,1,1,30
201501BS70426,-0.17319,51.481767,2,2,1,2015-07-23,5,July,15:45:00,15,1,1,30
201501BS70427,-0.185314,51.484743,3,2,1,2015-06-27,7,June,19:30:00,19,1,1,30
201501BS70428,-0.181827,51.485498,3,2,1,2015-07-25,7,July,18:30:00,18,1,1,30
201501BS70429,-0.19265,51.488633,3,1,1,2015-07-29,4,July,15:20:00,15,1,1,30
201501BS70430,-0.195136,51.487682,3,2,1,2015-07-29,4,July,13:35:00,13,1,1,30
201501BS70431,-0.168401,51.497069,3,2,1,2015-07-28,3,July,19:32:00,19,1,1,30
201501BS70432,-0.163752,51.483688,3,2,1,2015-07-08,4,July,22:45:00,22,1,1,30
201501BS70433,-0.197673,51.511012,3,2,1,2015-07-20,2,July,15:15:00,15,1,1,30
201501BS70434,-0.195582,51.494613,3,2,1,2015-07-07,3,July,14:55:00,14,1,1,30
201501BS70436,-0.169293,51.496364,3,2,1,2015-08-02,1,August,07:40:00,7,1,1,30
201501BS70438,-0.1641,51.489359,3,2,1,2015-08-02,1,August,10:49:00,10,1,1,30
201501BS70439,-0.198724,51.498978,3,2,3,2015-07-31,6,July,05:57:00,5,2,2,30
201501BS70440,-0.168966,51.493751,3,2,1,2015-07-31,6,July,07:59:00,7,1,1,30
201501BS70441,-0.196181,51.490396,3,2,1,2015-08-02,1,August,21:44:00,21,1,1,30
201501BS70443,-0.190532,51.502089,3,2,2,2015-08-01,7,August,17:40:00,17,1,1,30
201501BS70444,-0.169121,51.493484,2,1,1,2015-08-02,1,August,17:35:00,17,1,1,30
201501BS70445,-0.18578,51.480254,3,2,1,2015-07-23,5,July,18:10:00,18,1,1,30
201501BS70446,-0.208464,51.515134,3,2,1,2015-07-30,5,July,10:15:00,10,1,1,30
201501BS70447,-0.167174,51.488148,3,2,1,2015-08-03,2,August,17:25:00,17,1,1,30
201501BS70448,-0.194484,51.500531,3,2,1,2015-08-02,1,August,09:00:00,9,1,1,30
201501BS70449,-0.184914,51.494808,3,1,1,2015-08-04,3,August,18:50:00,18,1,1,30
201501BS70450,-0.160578,51.501713,3,2,1,2015-07-28,3,July,11:20:00,11,1,1,30
201501BS70451,-0.195302,51.494429,3,2,1,2015-07-28,3,July,19:40:00,19,1,1,30
201501BS70452,-0.206313,51.496486,3,2,1,2015-08-09,1,August,18:22:00,18,1,1,30
201501BS70453,-0.206022,51.496572,3,1,1,2015-08-07,6,August,17:17:00,17,1,1,30
201501BS70455,-0.190968,51.502006,3,1,1,2015-08-03,2,August,04:49:00,4,1,1,30
201501BS70457,-0.214478,51.505064,3,2,1,2015-07-28,3,July,19:35:00,19,1,1,30
201501BS70458,-0.178923,51.482486,3,1,1,2015-08-10,2,August,15:50:00,15,1,1,30
201501BS70459,-0.190244,51.502085,2,2,1,2015-08-10,2,August,14:42:00,14,1,1,30
201501BS70462,-0.168681,51.493657,3,1,1,2015-08-10,2,August,13:15:00,13,1,1,30
201501BS70463,-0.183978,51.492995,3,2,1,2015-08-11,3,August,16:05:00,16,1,1,30
201501BS70464,-0.174191,51.481962,3,3,2,2015-08-11,3,August,18:00:00,18,1,1,30
201501BS70465,-0.150127,51.485812,3,2,1,2015-08-11,3,August,18:00:00,18,1,1,30
201501BS70466,-0.183978,51.492995,3,2,1,2015-08-07,6,August,22:15:00,22,1,1,30
201501BS70467,-0.207406,51.516376,3,2,1,2015-07-22,4,July,15:40:00,15,1,2,30
201501BS70468,-0.199144,51.49197,3,2,1,2015-08-06,5,August,22:45:00,22,1,1,30
201501BS70470,-0.15588,51.489589,3,2,1,2015-08-13,5,August,08:00:00,8,1,1,30
201501BS70471,-0.182891,51.494957,3,1,1,2015-08-15,7,August,12:24:00,12,1,1,30
201501BS70472,-0.193793,51.492517,3,2,1,2015-08-15,7,August,12:45:00,12,1,1,30
201501BS70473,-0.217693,51.515004,3,1,1,2015-08-17,2,August,01:32:00,1,1,1,30
201501BS70475,-0.194133,51.509428,3,2,1,2015-08-16,1,August,21:55:00,21,1,1,30
201501BS70476,-0.198724,51.498978,3,2,1,2015-08-17,2,August,11:50:00,11,1,1,30
201501BS70477,-0.215244,51.526028,3,2,1,2015-08-17,2,August,18:09:00,18,1,1,30
201501BS70478,-0.175681,51.484324,3,2,1,2015-07-23,5,July,07:50:00,7,1,1,30
201501BS70479,-0.159007,51.494225,3,2,1,2015-08-18,3,August,12:17:00,12,1,1,30
201501BS70480,-0.194761,51.493521,3,1,1,2015-08-18,3,August,17:00:00,17,1,2,30
201501BS70481,-0.163836,51.499516,3,1,1,2015-08-18,3,August,17:19:00,17,1,1,30
201501BS70484,-0.174707,51.49429,3,1,1,2015-08-23,1,August,02:30:00,2,1,1,30
201501BS70485,-0.184316,51.480861,3,2,1,2015-08-22,7,August,17:00:00,17,1,1,30
201501BS70486,-0.172223,51.491554,2,2,1,2015-08-22,7,August,17:10:00,17,1,1,30
201501BS70487,-0.184331,51.484098,3,2,1,2015-08-22,7,August,06:30:00,6,1,1,30
201501BS70488,-0.180503,51.486197,3,2,1,2015-08-21,6,August,09:47:00,9,1,1,30
201501BS70489,-0.167954,51.497422,3,1,1,2015-08-20,5,August,22:42:00,22,1,1,30
201501BS70490,-0.195582,51.494613,3,2,1,2015-08-20,5,August,12:43:00,12,1,1,30
201501BS70492,-0.177012,51.483445,3,2,2,2015-08-23,1,August,04:15:00,4,1,1,30
201501BS70493,-0.213498,51.508016,2,1,1,2015-08-14,6,August,04:30:00,4,1,1,30
201501BS70495,-0.17975,51.497876,3,1,1,2015-08-25,3,August,14:30:00,14,1,1,30
201501BS70496,-0.215683,51.503733,3,3,1,2015-08-26,4,August,21:45:00,21,1,1,30
201501BS70497,-0.173256,51.49094,3,1,1,2015-08-26,4,August,08:30:00,8,2,2,30
201501BS70498,-0.197756,51.512542,2,2,1,2015-08-27,5,August,13:09:00,13,1,1,30
201501BS70499,-0.17552,51.495562,3,1,1,2015-08-31,2,August,18:07:00,18,2,2,30
201501BS70500,-0.186209,51.502112,3,1,1,2015-08-30,1,August,08:25:00,8,1,1,30
201501BS70501,-0.173173,51.485813,3,2,1,2015-08-29,7,August,11:15:00,11,1,1,30
201501BS70502,-0.170693,51.490181,3,1,1,2015-08-28,6,August,17:50:00,17,1,1,30
201501BS70503,-0.206131,51.515817,3,1,1,2015-08-28,6,August,13:37:00,13,1,1,30
201501BS70504,-0.185208,51.501917,3,2,1,2015-09-01,3,September,15:05:00,15,1,1,30
201501BS70505,-0.199742,51.498724,3,2,1,2015-09-02,4,September,09:57:00,9,1,1,30
201501BS70506,-0.218027,51.517527,3,3,1,2015-09-02,4,September,16:30:00,16,1,1,30
201501BS70507,-0.206549,51.512497,3,2,2,2015-09-07,2,September,00:15:00,0,1,1,30
201501BS70508,-0.174205,51.4852,3,1,1,2015-09-06,1,September,01:46:00,1,1,1,30
201501BS70509,-0.169272,51.493306,3,2,1,2015-09-04,6,September,18:45:00,18,1,1,30
201501BS70510,-0.219826,51.52313,3,2,1,2015-09-07,2,September,21:35:00,21,1,1,30
201501BS70513,-0.171766,51.495773,3,2,1,2015-09-09,4,September,21:51:00,21,1,1,30
201501BS70514,-0.193954,51.499354,3,2,1,2015-09-11,6,September,10:00:00,10,1,1,30
201501BS70516,-0.192264,51.494742,3,2,1,2015-09-10,5,September,15:50:00,15,1,1,30
201501BS70519,-0.215244,51.507593,3,2,1,2015-09-14,2,September,19:00:00,19,1,1,30
201501BS70520,-0.220215,51.516841,2,3,1,2015-09-15,3,September,17:30:00,17,1,1,30
201501BS70522,-0.187872,51.492876,3,1,1,2015-09-15,3,September,14:03:00,14,1,1,30
201501BS70525,-0.189014,51.485879,3,2,1,2015-09-16,4,September,19:15:00,19,1,1,30
201501BS70527,-0.218343,51.5205,3,2,1,2015-09-18,6,September,16:10:00,16,1,1,30
201501BS70528,-0.161456,51.501367,3,3,1,2015-09-18,6,September,20:10:00,20,1,1,30
201501BS70529,-0.17142,51.486415,3,1,1,2015-09-19,7,September,19:40:00,19,1,1,30
201501BS70531,-0.192945,51.488458,3,2,1,2015-09-20,1,September,01:00:00,1,1,1,30
201501BS70532,-0.18578,51.480254,3,2,1,2015-09-19,7,September,21:39:00,21,1,1,30
201501BS70533,-0.206549,51.512497,3,2,1,2015-09-20,1,September,11:45:00,11,1,1,30
201501BS70534,-0.215782,51.527025,3,2,1,2015-08-19,4,August,08:40:00,8,1,1,30
201501BS70535,-0.174788,51.485029,3,2,1,2015-09-21,2,September,13:57:00,13,2,2,30
201501BS70536,-0.188668,51.494597,3,1,1,2015-09-21,2,September,16:09:00,16,2,2,30
201501BS70537,-0.15588,51.489589,3,2,1,2015-09-23,4,September,10:35:00,10,1,1,30
201501BS70538,-0.209392,51.506155,3,2,1,2015-09-22,3,September,17:05:00,17,1,1,30
201501BS70539,-0.175821,51.484416,3,2,1,2015-09-23,4,September,11:00:00,11,1,1,30
201501BS70540,-0.170834,51.486676,2,2,1,2015-09-23,4,September,18:10:00,18,1,1,30
201501BS70542,-0.1706,51.496115,3,2,1,2015-09-22,3,September,15:25:00,15,1,1,30
201501BS70543,-0.217924,51.51276,3,2,1,2015-09-17,5,September,19:00:00,19,1,1,30
201501BS70544,-0.176365,51.48883,3,2,1,2015-09-24,5,September,08:21:00,8,2,2,30
201501BS70545,-0.214001,51.502539,3,2,1,2015-09-24,5,September,08:30:00,8,1,1,30
201501BS70546,-0.182492,51.494141,3,2,1,2015-09-27,1,September,18:21:00,18,1,1,30
201501BS70547,-0.178543,51.492012,3,2,1,2015-09-26,7,September,18:40:00,18,1,1,30
201501BS70548,-0.200124,51.492705,3,2,3,2015-09-27,1,September,04:02:00,4,1,1,30
201501BS70549,-0.150825,51.486362,3,1,1,2015-09-26,7,September,12:47:00,12,1,1,30
201501BS70550,-0.21198,51.524719,3,1,1,2015-09-25,6,September,09:20:00,9,1,1,30
201501BS70551,-0.157654,51.492045,3,2,1,2015-09-27,1,September,14:23:00,14,1,1,30
201501BS70553,-0.159031,51.497192,3,2,4,2015-09-28,2,September,14:32:00,14,1,1,30
201501BS70554,-0.182048,51.490807,3,2,1,2015-09-23,4,September,08:40:00,8,1,1,30
201501BS70555,-0.159902,51.497026,3,2,1,2015-09-29,3,September,18:33:00,18,1,1,30
201501BS70556,-0.196692,51.495709,3,2,1,2015-09-24,5,September,10:50:00,10,1,1,30
201501BS70557,-0.183978,51.492995,3,2,1,2015-09-30,4,September,17:25:00,17,1,1,30
201501BS70558,-0.202254,51.508114,3,2,1,2015-09-30,4,September,09:20:00,9,1,1,30
201501BS70559,-0.201677,51.511792,3,2,1,2015-09-30,4,September,11:00:00,11,1,1,30
201501BS70560,-0.188809,51.494689,3,2,1,2015-09-29,3,September,11:35:00,11,1,1,30
201501BS70561,-0.21061,51.511839,2,2,1,2015-09-01,3,September,12:30:00,12,1,1,30
201501BS70562,-0.221027,51.514515,3,2,1,2015-10-01,5,October,18:35:00,18,1,1,50
201501BS70563,-0.20199,51.522139,3,2,1,2015-10-03,7,October,16:30:00,16,1,1,30
201501BS70564,-0.203817,51.508678,3,2,1,2015-10-03,7,October,21:25:00,21,1,1,30
201501BS70565,-0.19212,51.49474,3,1,1,2015-10-03,7,October,21:20:00,21,1,1,30
201501BS70566,-0.164978,51.489013,3,1,1,2015-09-29,3,September,08:43:00,8,1,1,30
201501BS70567,-0.168401,51.497069,3,2,1,2015-09-29,3,September,16:49:00,16,1,1,30
201501BS70568,-0.175624,51.489359,3,2,1,2015-10-01,5,October,15:30:00,15,1,1,30
201501BS70569,-0.216772,51.523803,3,2,1,2015-10-01,5,October,18:57:00,18,1,1,30
201501BS70571,-0.171273,51.486503,2,2,1,2015-10-01,5,October,17:00:00,17,1,1,30
201501BS70572,-0.215261,51.503457,3,2,1,2015-10-02,6,October,16:50:00,16,1,1,30
201501BS70574,-0.206189,51.507006,3,2,1,2015-10-05,2,October,08:03:00,8,1,1,30
201501BS70575,-0.170834,51.486676,3,2,1,2015-10-05,2,October,16:40:00,16,1,1,30
201501BS70576,-0.150275,51.485724,3,2,1,2015-10-05,2,October,07:40:00,7,1,1,30
201501BS70577,-0.16022,51.492715,3,2,1,2015-10-06,3,October,04:46:00,4,1,1,30
201501BS70578,-0.216389,51.522538,3,2,1,2015-10-06,3,October,14:19:00,14,1,1,30
201501BS70579,-0.187321,51.492238,3,2,1,2015-09-29,3,September,18:15:00,18,1,1,30
201501BS70580,-0.15588,51.489589,3,2,1,2015-10-06,3,October,07:50:00,7,1,1,30
201501BS70581,-0.196218,51.511349,3,2,1,2015-10-07,4,October,08:20:00,8,1,1,30
201501BS70582,-0.174851,51.494292,3,1,1,2015-10-07,4,October,15:30:00,15,1,1,30
201501BS70583,-0.205951,51.516714,3,2,1,2015-10-07,4,October,16:47:00,16,1,1,30
201501BS70584,-0.182492,51.494141,3,1,1,2015-10-07,4,October,23:50:00,23,1,1,30
201501BS70585,-0.192678,51.509766,3,1,1,2015-10-07,4,October,14:30:00,14,1,1,30
201501BS70586,-0.162008,51.494811,3,2,1,2015-09-18,6,September,08:10:00,8,1,1,30
201501BS70588,-0.173785,51.495715,3,2,2,2015-10-07,4,October,21:12:00,21,2,2,30
201501BS70590,-0.150271,51.485814,3,2,1,2015-10-03,7,October,19:10:00,19,1,1,30
201501BS70591,-0.209104,51.506151,3,2,1,2015-10-11,1,October,11:56:00,11,1,1,30
201501BS70592,-0.182859,51.481288,3,1,1,2015-10-09,6,October,19:08:00,19,1,1,30
201501BS70593,-0.15588,51.489589,3,2,1,2015-10-09,6,October,07:14:00,7,1,1,30
201501BS70594,-0.188422,51.489917,3,2,1,2015-10-09,6,October,14:30:00,14,1,1,30
201501BS70595,-0.150127,51.485812,3,2,1,2015-10-12,2,October,07:55:00,7,1,1,30
201501BS70596,-0.186925,51.502213,2,2,1,2015-10-12,2,October,13:35:00,13,1,1,30
201501BS70597,-0.200944,51.508454,3,1,1,2015-10-03,7,October,12:37:00,12,1,1,30
201501BS70599,-0.163678,51.496276,3,1,1,2015-10-09,6,October,11:25:00,11,1,1,30
201501BS70601,-0.205187,51.510497,3,1,1,2015-10-14,4,October,18:23:00,18,1,1,30
201501BS70602,-0.159035,51.497103,3,2,1,2015-10-14,4,October,21:09:00,21,1,1,30
201501BS70603,-0.200656,51.50845,2,3,1,2015-10-14,4,October,15:23:00,15,2,2,30
201501BS70605,-0.202644,51.494542,3,2,1,2015-10-14,4,October,12:30:00,12,1,1,30
201501BS70606,-0.187836,51.493774,3,2,1,2015-07-07,3,July,17:30:00,17,1,1,30
201501BS70607,-0.188655,51.487672,3,2,1,2015-10-18,1,October,03:56:00,3,1,1,30
201501BS70608,-0.186209,51.502112,3,2,1,2015-10-18,1,October,10:40:00,10,1,1,30
201501BS70609,-0.209693,51.516861,3,2,1,2015-10-15,5,October,18:41:00,18,1,1,30
201501BS70610,-0.188168,51.485416,3,1,1,2015-10-15,5,October,22:10:00,22,1,1,30
201501BS70611,-0.150127,51.485812,3,2,1,2015-10-19,2,October,20:41:00,20,1,1,30
201501BS70613,-0.165417,51.48884,2,1,1,2015-10-16,6,October,00:15:00,0,2,2,30
201501BS70614,-0.191112,51.502008,2,1,1,2015-10-17,7,October,02:15:00,2,1,1,30
201501BS70615,-0.192506,51.488631,3,2,1,2015-10-17,7,October,14:40:00,14,1,1,30
201501BS70616,-0.221297,51.514969,3,3,1,2015-10-19,2,October,15:20:00,15,1,1,30
201501BS70619,-0.190314,51.489406,3,2,1,2015-10-17,7,October,19:25:00,19,1,1,30
201501BS70620,-0.160905,51.486431,3,2,1,2015-10-02,6,October,07:00:00,7,1,1,30
201501BS70621,-0.20954,51.506068,3,1,1,2015-10-20,3,October,11:40:00,11,1,1,30
201501BS70622,-0.21771,51.514555,3,1,1,2015-10-21,4,October,22:39:00,22,1,1,30
201501BS70623,-0.186404,51.482691,3,2,1,2015-10-20,3,October,19:30:00,19,1,1,30
201501BS70624,-0.22284,51.519759,3,2,1,2015-10-20,3,October,12:07:00,12,1,1,30
201501BS70625,-0.18033,51.501392,3,2,1,2015-10-23,6,October,22:40:00,22,1,1,30
201501BS70627,-0.215637,51.508589,3,3,1,2015-10-25,1,October,16:00:00,16,1,1,30
201501BS70628,-0.189847,51.490298,2,1,1,2015-10-25,1,October,20:55:00,20,1,1,30
201501BS70629,-0.209008,51.515951,3,2,1,2015-10-25,1,October,08:50:00,8,1,1,30
201501BS70630,-0.197558,51.49932,3,2,2,2015-10-23,6,October,21:41:00,21,1,1,30
201501BS70631,-0.195446,51.494431,3,2,1,2015-10-23,6,October,11:36:00,11,1,1,30
201501BS70632,-0.198053,51.508679,3,1,1,2015-10-23,6,October,14:15:00,14,1,1,30
201501BS70633,-0.196163,51.5091,2,1,1,2015-09-30,4,September,16:30:00,16,1,1,30
201501BS70634,-0.179189,51.483029,3,2,1,2015-10-24,7,October,21:23:00,21,1,2,30
201501BS70635,-0.150998,51.485646,3,2,1,2015-10-26,2,October,14:58:00,14,1,1,30
201501BS70636,-0.156783,51.492211,3,1,1,2015-10-26,2,October,09:30:00,9,1,1,30
201501BS70637,-0.204361,51.513182,3,2,1,2015-10-28,4,October,17:45:00,17,1,1,30
201501BS70639,-0.192264,51.494742,3,1,1,2015-10-29,5,October,19:15:00,19,2,2,30
201501BS70640,-0.203734,51.518119,3,1,1,2015-10-30,6,October,10:41:00,10,1,1,30
201501BS70641,-0.184351,51.490843,3,2,1,2015-10-30,6,October,21:15:00,21,1,1,30
201501BS70643,-0.209008,51.515951,3,2,1,2015-11-01,1,November,21:05:00,21,7,1,30
201501BS70645,-0.214141,51.502631,3,2,2,2015-10-31,7,October,21:30:00,21,1,1,30
201501BS70647,-0.182621,51.494503,3,1,1,2015-10-28,4,October,16:55:00,16,1,1,30
201501BS70648,-0.180618,51.501396,3,2,1,2015-11-02,2,November,12:15:00,12,1,1,30
201501BS70650,-0.200552,51.492801,3,2,1,2015-11-04,4,November,17:35:00,17,1,1,30
201501BS70651,-0.194133,51.509428,3,2,1,2015-11-03,3,November,09:51:00,9,1,1,30
201501BS70652,-0.171283,51.482636,3,2,1,2015-11-04,4,November,16:20:00,16,1,1,30
201501BS70653,-0.18578,51.480254,3,1,1,2015-11-05,5,November,02:19:00,2,1,1,30
201501BS70654,-0.199932,51.508528,3,2,1,2015-10-21,4,October,18:00:00,18,2,2,30
201501BS70657,-0.197308,51.509297,3,1,1,2015-11-01,1,November,12:00:00,12,1,1,30
201501BS70658,-0.198569,51.510216,3,2,1,2015-11-05,5,November,19:31:00,19,2,2,30
201501BS70659,-0.173464,51.482131,3,2,1,2015-11-05,5,November,15:33:00,15,1,1,30
201501BS70662,-0.18242,51.481461,3,1,1,2015-11-06,6,November,14:50:00,14,1,1,30
201501BS70664,-0.224619,51.522213,3,1,1,2015-11-07,7,November,10:50:00,10,5,2,30
201501BS70665,-0.210104,51.517407,3,1,1,2015-11-07,7,November,18:52:00,18,1,2,30
201501BS70667,-0.194484,51.500531,3,2,1,2015-11-07,7,November,16:50:00,16,1,1,30
201501BS70668,-0.196396,51.514139,3,1,1,2015-11-07,7,November,09:55:00,9,1,1,30
201501BS70669,-0.221301,51.514879,3,2,1,2015-11-06,6,November,09:10:00,9,2,2,50
201501BS70670,-0.158416,51.494575,3,2,2,2015-11-09,2,November,18:09:00,18,1,1,30
201501BS70671,-0.186353,51.502114,3,1,1,2015-11-09,2,November,12:55:00,12,1,1,30
201501BS70673,-0.17858,51.480232,3,2,1,2015-11-10,3,November,18:00:00,18,1,1,30
201501BS70674,-0.186925,51.502213,3,1,1,2015-11-10,3,November,11:30:00,11,1,1,30
201501BS70675,-0.215202,51.504985,3,1,1,2015-11-11,4,November,10:30:00,10,1,1,30
201501BS70677,-0.188074,51.502321,3,2,1,2015-11-12,5,November,18:36:00,18,1,1,30
201501BS70678,-0.214735,51.505877,3,1,1,2015-11-15,1,November,18:35:00,18,1,1,30
201501BS70679,-0.183923,51.501627,3,2,1,2015-11-13,6,November,09:13:00,9,1,1,30
201501BS70680,-0.185202,51.494813,3,1,1,2015-11-13,6,November,13:15:00,13,5,2,30
201501BS70681,-0.206461,51.496399,3,1,1,2015-11-15,1,November,00:19:00,0,1,1,30
201501BS70683,-0.211056,51.51886,3,2,3,2015-11-16,2,November,13:30:00,13,1,1,30
201501BS70684,-0.163393,51.499779,3,2,1,2015-11-16,2,November,15:53:00,15,1,1,30
201501BS70685,-0.212884,51.501622,3,2,1,2015-11-12,5,November,17:12:00,17,1,1,30
201501BS70686,-0.175095,51.495375,3,2,1,2015-11-09,2,November,17:40:00,17,1,1,30
201501BS70687,-0.192506,51.488631,3,2,2,2015-11-18,4,November,05:17:00,5,8,2,30
201501BS70688,-0.215205,51.504895,3,1,1,2015-11-18,4,November,17:55:00,17,1,2,30
201501BS70689,-0.188312,51.485419,3,2,1,2015-10-23,6,October,07:30:00,7,1,1,30
201501BS70690,-0.179172,51.487076,3,2,1,2015-11-10,3,November,18:50:00,18,1,1,30
201501BS70692,-0.177691,51.495326,3,1,2,2015-11-19,5,November,15:50:00,15,1,1,30
201501BS70694,-0.173173,51.485813,3,2,1,2015-11-17,3,November,06:30:00,6,2,2,30
